method,split,task,regime,mean_success_rate,ci95_success_rate,mean_contact_precision,ci95_contact_precision,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
oracle_contact_scheduler,clean_deployment,push_cart_with_footstep,slippery_foot_contact,0.853741,0.026317,0.740284,0.001472,0.040918,0.003838,0.008538,0.000553,0.708743,0.001503,0.672114,0.003769,0.168000,0.002635,0.031642,0.000695,7,84
oracle_contact_scheduler,clean_deployment,push_cart_with_footstep,unexpected_push,0.869048,0.035642,0.724175,0.001395,0.045891,0.001047,0.010914,0.001242,0.707123,0.004767,0.668045,0.001388,0.169957,0.000719,0.035726,0.000721,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,compound_contact_scarcity,0.806122,0.038006,0.701645,0.001472,0.062972,0.001104,0.036594,0.001400,0.692054,0.005143,0.649206,0.001453,0.188950,0.000758,0.049722,0.000760,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,contact_dropout,0.790816,0.036667,0.707842,0.004795,0.053224,0.003596,0.032209,0.001578,0.700777,0.001404,0.649275,0.005168,0.182552,0.001940,0.048206,0.002451,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,narrow_support_polygon,0.806122,0.031269,0.713367,0.001434,0.052852,0.002834,0.026544,0.000761,0.703592,0.001453,0.649132,0.001460,0.184280,0.001946,0.045039,0.000709,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,nominal_contacts,0.802721,0.036311,0.722555,0.001357,0.042488,0.001018,0.013884,0.001092,0.707905,0.001363,0.663134,0.001366,0.179456,0.000699,0.043986,0.000701,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,one_hand_occupied,0.818027,0.038345,0.709526,0.001370,0.047722,0.001027,0.020421,0.001167,0.699238,0.001373,0.655450,0.001376,0.181375,0.000705,0.046323,0.000708,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,slippery_foot_contact,0.807823,0.029439,0.717591,0.001421,0.050015,0.001066,0.021647,0.001100,0.702447,0.001418,0.655608,0.005175,0.183270,0.000732,0.044434,0.002356,7,84
oracle_contact_scheduler,combined_stress,bimanual_shelf_reach,unexpected_push,0.780612,0.032942,0.710369,0.001344,0.056509,0.001008,0.029586,0.001000,0.698002,0.001352,0.653204,0.001356,0.186272,0.000692,0.050699,0.000695,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,compound_contact_scarcity,0.744898,0.052880,0.694544,0.001447,0.057913,0.001085,0.036598,0.003134,0.696253,0.001607,0.647112,0.004629,0.185590,0.000745,0.053592,0.000747,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,contact_dropout,0.767007,0.031329,0.705387,0.001319,0.056794,0.000989,0.030767,0.001182,0.700547,0.004843,0.645060,0.003832,0.186262,0.000679,0.049963,0.000682,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,narrow_support_polygon,0.784014,0.044514,0.711090,0.001408,0.053126,0.001056,0.026081,0.000672,0.703491,0.001450,0.656466,0.001464,0.184583,0.000725,0.047976,0.002565,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,nominal_contacts,0.801020,0.023727,0.720778,0.005228,0.036277,0.000999,0.015047,0.002104,0.717371,0.001435,0.664002,0.001468,0.175305,0.000686,0.041353,0.002387,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,one_hand_occupied,0.792517,0.035590,0.715289,0.001344,0.052310,0.001008,0.024340,0.000968,0.706958,0.001358,0.654531,0.001363,0.184640,0.000692,0.048776,0.000695,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,slippery_foot_contact,0.729592,0.024795,0.716922,0.001395,0.049780,0.001047,0.023301,0.001091,0.706135,0.003793,0.655264,0.001387,0.183223,0.000719,0.045879,0.002571,7,84
oracle_contact_scheduler,combined_stress,box_lift_rebalance,unexpected_push,0.794218,0.028674,0.703340,0.001319,0.051504,0.000989,0.025547,0.001100,0.709336,0.001314,0.653732,0.003849,0.182949,0.000679,0.046601,0.000682,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,compound_contact_scarcity,0.787415,0.031151,0.699217,0.005097,0.055846,0.001123,0.037577,0.002265,0.687312,0.004561,0.649195,0.001639,0.183988,0.000771,0.053955,0.000773,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,contact_dropout,0.804422,0.038730,0.709497,0.003801,0.054305,0.003898,0.032704,0.000943,0.684134,0.001396,0.648805,0.001406,0.183226,0.002436,0.047751,0.001912,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,narrow_support_polygon,0.797619,0.029690,0.713078,0.001460,0.054191,0.001095,0.026616,0.000839,0.689601,0.003737,0.655894,0.003777,0.185131,0.000752,0.045903,0.000754,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,nominal_contacts,0.784014,0.030307,0.724258,0.001383,0.043606,0.001037,0.015182,0.001097,0.698131,0.004756,0.658087,0.001381,0.180155,0.000712,0.043557,0.002369,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,one_hand_occupied,0.784014,0.049216,0.713565,0.001395,0.050592,0.001047,0.023368,0.001248,0.691718,0.004740,0.652631,0.001417,0.183277,0.000719,0.048233,0.001888,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,slippery_foot_contact,0.790816,0.035224,0.714967,0.001447,0.047887,0.001085,0.020529,0.001214,0.699900,0.001442,0.653250,0.001442,0.181740,0.000745,0.044075,0.002348,7,84
oracle_contact_scheduler,combined_stress,door_open_step_through,unexpected_push,0.818027,0.042208,0.709737,0.001370,0.055875,0.001027,0.028255,0.000748,0.692884,0.004772,0.645992,0.001418,0.185768,0.000705,0.050216,0.001892,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,compound_contact_scarcity,0.768707,0.026387,0.700126,0.005117,0.057060,0.002824,0.037669,0.002584,0.702001,0.001613,0.641499,0.003728,0.185051,0.001939,0.052812,0.000729,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,contact_dropout,0.743197,0.028739,0.699909,0.001344,0.052793,0.001008,0.030678,0.002767,0.704441,0.004634,0.644471,0.001503,0.183560,0.000692,0.048177,0.000695,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,narrow_support_polygon,0.715986,0.027148,0.709009,0.005147,0.048241,0.002834,0.028693,0.002861,0.708360,0.004691,0.654525,0.001620,0.180132,0.000699,0.047874,0.000709,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,nominal_contacts,0.777211,0.039675,0.726240,0.001357,0.042195,0.003590,0.016498,0.000652,0.722980,0.001405,0.658245,0.005158,0.178272,0.002648,0.042908,0.002634,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,one_hand_occupied,0.782313,0.050845,0.713395,0.001370,0.050997,0.001027,0.023603,0.001533,0.714469,0.001362,0.655282,0.004821,0.183784,0.000705,0.048825,0.000708,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,slippery_foot_contact,0.782313,0.040961,0.715336,0.005157,0.043552,0.002837,0.023176,0.001527,0.718496,0.001478,0.651709,0.001497,0.178992,0.001948,0.044860,0.000702,7,84
oracle_contact_scheduler,combined_stress,fallen_object_pickup,unexpected_push,0.770408,0.043419,0.709297,0.004795,0.050933,0.003596,0.031397,0.001100,0.712933,0.001373,0.650470,0.005182,0.182603,0.002469,0.048300,0.002639,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,compound_contact_scarcity,0.787415,0.035798,0.701964,0.004684,0.059515,0.003815,0.039139,0.000931,0.677986,0.005070,0.648786,0.003756,0.185318,0.002387,0.053456,0.000715,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,contact_dropout,0.857143,0.026458,0.700437,0.001383,0.052549,0.001037,0.027887,0.002033,0.683901,0.001488,0.648438,0.005060,0.183118,0.000712,0.049266,0.000714,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,narrow_support_polygon,0.850340,0.026387,0.708396,0.001472,0.050572,0.001104,0.022723,0.000688,0.684552,0.005110,0.657557,0.001495,0.182601,0.000758,0.046146,0.002339,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,nominal_contacts,0.833333,0.019052,0.723011,0.005178,0.037419,0.002844,0.015209,0.002092,0.694035,0.001465,0.660644,0.005138,0.175860,0.001953,0.040903,0.000689,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,one_hand_occupied,0.823129,0.036868,0.713270,0.005167,0.046833,0.003564,0.024274,0.002106,0.688530,0.001493,0.651510,0.004745,0.179507,0.001928,0.044950,0.000674,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,slippery_foot_contact,0.857143,0.033389,0.711619,0.003769,0.043555,0.001095,0.019218,0.001838,0.689196,0.001576,0.651507,0.001613,0.178719,0.000752,0.047261,0.000754,7,84
oracle_contact_scheduler,combined_stress,push_cart_with_footstep,unexpected_push,0.821429,0.022771,0.709824,0.004769,0.052404,0.003891,0.030228,0.000967,0.680878,0.001385,0.654331,0.001387,0.182195,0.002432,0.045986,0.000650,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,compound_contact_scarcity,0.787415,0.029876,0.708063,0.001524,0.059978,0.001143,0.031549,0.001076,0.702619,0.001522,0.653250,0.001523,0.183534,0.000785,0.045729,0.000786,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,contact_dropout,0.777211,0.038682,0.717282,0.001395,0.054211,0.003570,0.027667,0.001279,0.700617,0.001381,0.658594,0.001378,0.179871,0.002632,0.042357,0.001889,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,narrow_support_polygon,0.814626,0.015154,0.714232,0.003761,0.045693,0.001114,0.020085,0.002720,0.710961,0.003759,0.661436,0.001679,0.176005,0.000765,0.043919,0.001872,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,nominal_contacts,0.840136,0.018257,0.730109,0.001408,0.040346,0.001056,0.008115,0.000845,0.712781,0.003780,0.668361,0.001413,0.174625,0.000725,0.038288,0.002361,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,one_hand_occupied,0.824830,0.029123,0.718968,0.001421,0.046995,0.001066,0.016423,0.001297,0.705914,0.003797,0.662449,0.001398,0.177517,0.000732,0.043878,0.000734,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,slippery_foot_contact,0.819728,0.031564,0.726994,0.001472,0.045829,0.003532,0.017281,0.001052,0.706814,0.001481,0.664878,0.004673,0.175892,0.002601,0.039626,0.000707,7,84
oracle_contact_scheduler,heldout_disturbance,bimanual_shelf_reach,unexpected_push,0.785714,0.032203,0.715108,0.001395,0.052255,0.001047,0.023047,0.001004,0.706961,0.005187,0.655665,0.001405,0.179991,0.000719,0.045845,0.000721,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,compound_contact_scarcity,0.739796,0.023014,0.710626,0.001498,0.060358,0.002817,0.034080,0.000981,0.707216,0.001495,0.649219,0.001495,0.182727,0.002373,0.046409,0.000742,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,contact_dropout,0.763605,0.019341,0.713056,0.005198,0.049500,0.002851,0.027944,0.001737,0.707686,0.003802,0.654782,0.001483,0.177854,0.001957,0.041848,0.000676,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,narrow_support_polygon,0.784014,0.026176,0.719332,0.001460,0.051407,0.001095,0.021537,0.000818,0.713576,0.005117,0.662299,0.001474,0.180003,0.000752,0.040236,0.000754,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,nominal_contacts,0.772109,0.015635,0.731136,0.001383,0.041290,0.001037,0.010405,0.000647,0.725002,0.004766,0.662810,0.001397,0.175348,0.000712,0.039352,0.001890,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,one_hand_occupied,0.775510,0.032375,0.718387,0.001395,0.046733,0.001047,0.017381,0.001290,0.721167,0.001381,0.657664,0.003826,0.177411,0.000719,0.042976,0.000721,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,slippery_foot_contact,0.804422,0.034854,0.719981,0.001447,0.044173,0.001085,0.014117,0.001291,0.718128,0.001435,0.660789,0.004716,0.175973,0.000745,0.041203,0.002348,7,84
oracle_contact_scheduler,heldout_disturbance,box_lift_rebalance,unexpected_push,0.799320,0.034319,0.717743,0.001370,0.054405,0.001027,0.024261,0.001240,0.716270,0.003836,0.654079,0.003780,0.181542,0.000705,0.044303,0.002374,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,compound_contact_scarcity,0.806122,0.047140,0.708066,0.001549,0.059876,0.001162,0.031045,0.001725,0.693516,0.005092,0.651193,0.004723,0.183419,0.000798,0.046779,0.000800,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,contact_dropout,0.836735,0.028219,0.709933,0.001421,0.052025,0.001066,0.022372,0.001286,0.693549,0.001402,0.660932,0.001398,0.179469,0.000732,0.046558,0.000734,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,narrow_support_polygon,0.816327,0.022111,0.720948,0.001511,0.050626,0.002814,0.021387,0.001053,0.703908,0.003747,0.663688,0.001502,0.179347,0.001932,0.042689,0.000748,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,nominal_contacts,0.818027,0.016667,0.725096,0.001434,0.036482,0.001075,0.006982,0.001842,0.705555,0.001508,0.670477,0.003793,0.171927,0.000738,0.039057,0.000741,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,one_hand_occupied,0.816327,0.025386,0.716291,0.001447,0.044883,0.001085,0.015102,0.001324,0.701033,0.001422,0.662340,0.005164,0.176022,0.000745,0.043556,0.000747,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,slippery_foot_contact,0.826531,0.030490,0.717653,0.001498,0.042149,0.001123,0.014446,0.002508,0.702205,0.004548,0.665064,0.004686,0.174464,0.000771,0.040521,0.002529,7,84
oracle_contact_scheduler,heldout_disturbance,door_open_step_through,unexpected_push,0.790816,0.036311,0.714619,0.005157,0.046639,0.001066,0.023410,0.002783,0.699611,0.004995,0.657635,0.001609,0.176090,0.000732,0.043131,0.000734,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,compound_contact_scarcity,0.770408,0.034048,0.707403,0.005077,0.056296,0.003507,0.033790,0.001709,0.711091,0.005027,0.653185,0.004991,0.181110,0.002408,0.049138,0.000733,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,contact_dropout,0.768707,0.022111,0.710209,0.004761,0.049149,0.001047,0.026407,0.002645,0.716572,0.001543,0.656917,0.004969,0.177643,0.000719,0.043680,0.000721,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,narrow_support_polygon,0.755102,0.019626,0.717594,0.001485,0.050172,0.001114,0.021315,0.000698,0.714358,0.001495,0.658598,0.005101,0.179186,0.000765,0.040322,0.000767,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,nominal_contacts,0.765306,0.023174,0.732367,0.003787,0.038852,0.003876,0.012202,0.000660,0.726366,0.001435,0.668807,0.004719,0.172561,0.002633,0.035186,0.000663,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,one_hand_occupied,0.770408,0.021430,0.723697,0.001421,0.047355,0.003558,0.020232,0.000643,0.719696,0.001440,0.663097,0.004720,0.177868,0.002443,0.039755,0.001884,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,slippery_foot_contact,0.765306,0.027285,0.718737,0.003765,0.041595,0.001104,0.016587,0.002645,0.723845,0.001624,0.659694,0.001671,0.174233,0.000758,0.042658,0.000760,7,84
oracle_contact_scheduler,heldout_disturbance,fallen_object_pickup,unexpected_push,0.755102,0.028284,0.719468,0.001395,0.052338,0.003570,0.026084,0.000605,0.713554,0.001421,0.660569,0.001430,0.179010,0.002632,0.041533,0.001889,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,compound_contact_scarcity,0.850340,0.022690,0.710012,0.001562,0.061266,0.001171,0.031014,0.001205,0.683465,0.001545,0.652374,0.001542,0.183200,0.001861,0.048171,0.000806,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,contact_dropout,0.811224,0.037218,0.716080,0.003778,0.053136,0.003860,0.027240,0.001366,0.689741,0.005135,0.656848,0.001416,0.179058,0.002622,0.043187,0.000676,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,narrow_support_polygon,0.848639,0.018856,0.720038,0.001524,0.051589,0.001143,0.020186,0.001110,0.693346,0.005088,0.662089,0.004672,0.179979,0.000785,0.042647,0.000786,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,nominal_contacts,0.860544,0.026805,0.734482,0.001447,0.038307,0.003853,0.009597,0.000643,0.700525,0.005120,0.669779,0.001480,0.173150,0.002646,0.036172,0.000682,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,one_hand_occupied,0.829932,0.046587,0.722055,0.004718,0.045707,0.003845,0.019965,0.001225,0.689982,0.001464,0.664734,0.003762,0.175414,0.002405,0.041132,0.000689,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,slippery_foot_contact,0.852041,0.030490,0.720364,0.004684,0.040683,0.001133,0.015061,0.002718,0.692888,0.003728,0.662395,0.004924,0.173428,0.000778,0.041107,0.002326,7,84
oracle_contact_scheduler,heldout_disturbance,push_cart_with_footstep,unexpected_push,0.831633,0.017213,0.716193,0.001434,0.052895,0.001075,0.022447,0.000874,0.693808,0.001434,0.653930,0.001435,0.180356,0.000738,0.042128,0.002352,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,compound_contact_scarcity,0.782313,0.036968,0.708909,0.001460,0.056573,0.001095,0.027554,0.000716,0.707973,0.001487,0.654230,0.001496,0.179458,0.000752,0.044092,0.002545,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,contact_dropout,0.804422,0.035953,0.712064,0.001331,0.049688,0.000999,0.020935,0.002055,0.709191,0.005195,0.658262,0.004677,0.176170,0.000686,0.039958,0.000688,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,narrow_support_polygon,0.831633,0.021858,0.722591,0.001421,0.049637,0.001066,0.017507,0.000760,0.712323,0.001431,0.662976,0.005152,0.176976,0.000732,0.039296,0.002560,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,nominal_contacts,0.826531,0.030062,0.737539,0.001344,0.038449,0.003596,0.007714,0.000807,0.722253,0.001359,0.675691,0.001365,0.171584,0.002469,0.036537,0.001931,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,one_hand_occupied,0.806122,0.036616,0.724038,0.001357,0.046758,0.001018,0.015072,0.001459,0.713073,0.001332,0.667481,0.001326,0.175616,0.000699,0.039831,0.000701,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,slippery_foot_contact,0.835034,0.033555,0.728111,0.001408,0.046058,0.001056,0.013169,0.001314,0.712446,0.001393,0.670711,0.001390,0.175455,0.000725,0.037041,0.002565,7,84
oracle_contact_scheduler,heldout_layout,bimanual_shelf_reach,unexpected_push,0.797619,0.032203,0.721484,0.004804,0.047852,0.003603,0.022488,0.001904,0.713100,0.001400,0.666525,0.001423,0.174086,0.001943,0.040097,0.002644,7,84
oracle_contact_scheduler,heldout_layout,box_lift_rebalance,compound_contact_scarcity,0.736395,0.039252,0.710425,0.005147,0.052674,0.001075,0.030356,0.002559,0.711516,0.005052,0.658281,0.001617,0.176828,0.000738,0.044109,0.000741,7,84
oracle_contact_scheduler,heldout_layout,box_lift_rebalance,contact_dropout,0.806122,0.025820,0.720513,0.003825,0.050989,0.003937,0.025255,0.000710,0.712730,0.001330,0.657713,0.001339,0.175968,0.002459,0.043523,0.001914,7,84
oracle_contact_scheduler,heldout_layout,box_lift_rebalance,narrow_support_polygon,0.785714,0.032203,0.722070,0.001395,0.049357,0.001047,0.018383,0.001166,0.713926,0.001390,0.665116,0.001390,0.176831,0.000719,0.040639,0.002365,7,84
