method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
recovery_reserve_controller,door_open_step_through,nominal_contacts,combined_stress,0.740747,0.001357,0.785270,0.001573,0.099771,0.000724,0.078420,0.000480,0.620299,0.000923,0.612861,0.000866,0.222482,0.000466,0.038368,0.000673,0.062227,0.000685,0.054873,0.000462,0.110732,0.000444,0.101826,0.000444,0.090449,0.000363,80
recovery_reserve_controller,door_open_step_through,nominal_contacts,heldout_layout,0.756244,0.001440,0.837495,0.001561,0.083749,0.000876,0.061258,0.000507,0.630225,0.000927,0.622405,0.000973,0.218725,0.000506,0.029435,0.000571,0.055336,0.000652,0.050363,0.000455,0.105804,0.000448,0.084935,0.000451,0.074370,0.000403,80
recovery_reserve_controller,door_open_step_through,nominal_contacts,heldout_object,0.763821,0.001431,0.854385,0.001827,0.080743,0.000704,0.056771,0.000496,0.634064,0.000913,0.625148,0.000830,0.217633,0.000504,0.026507,0.000635,0.053924,0.000653,0.049265,0.000462,0.104023,0.000449,0.080928,0.000445,0.070496,0.000383,80
recovery_reserve_controller,door_open_step_through,nominal_contacts,heldout_payload,0.751500,0.001442,0.811370,0.001554,0.094266,0.000777,0.071860,0.000488,0.625706,0.000962,0.617442,0.000895,0.220406,0.000405,0.033312,0.000594,0.058979,0.000651,0.052175,0.000434,0.108166,0.000410,0.094993,0.000445,0.083942,0.000382,80
recovery_reserve_controller,door_open_step_through,one_hand_occupied,clean_deployment,0.752992,0.001505,0.824698,0.001893,0.086257,0.000781,0.062325,0.000531,0.627138,0.000876,0.619594,0.000872,0.219759,0.000517,0.040545,0.000561,0.059989,0.000633,0.051498,0.000447,0.107120,0.000444,0.089547,0.000475,0.078832,0.000418,80
recovery_reserve_controller,door_open_step_through,one_hand_occupied,combined_stress,0.721192,0.001326,0.735993,0.001537,0.108868,0.000774,0.088567,0.000538,0.611612,0.000929,0.601620,0.000935,0.226447,0.000538,0.055811,0.000645,0.071343,0.000647,0.059372,0.000450,0.115137,0.000413,0.115628,0.000513,0.103365,0.000411,80
recovery_reserve_controller,door_open_step_through,one_hand_occupied,heldout_layout,0.738051,0.001493,0.788791,0.001560,0.093903,0.000713,0.071707,0.000508,0.621655,0.000801,0.611774,0.000953,0.222630,0.000527,0.046624,0.000634,0.064827,0.000604,0.054861,0.000430,0.110151,0.000441,0.099399,0.000467,0.087761,0.000378,80
recovery_reserve_controller,door_open_step_through,one_hand_occupied,heldout_object,0.744797,0.001400,0.805383,0.001734,0.090296,0.000766,0.066962,0.000555,0.624134,0.000786,0.614701,0.000819,0.221246,0.000537,0.043946,0.000616,0.062415,0.000641,0.053451,0.000419,0.109225,0.000430,0.094696,0.000487,0.083466,0.000427,80
recovery_reserve_controller,door_open_step_through,one_hand_occupied,heldout_payload,0.732166,0.001434,0.761932,0.001793,0.103223,0.000780,0.082327,0.000524,0.616294,0.000911,0.607690,0.000910,0.224666,0.000532,0.051373,0.000660,0.067970,0.000626,0.057117,0.000468,0.112565,0.000419,0.109064,0.000467,0.097128,0.000405,80
recovery_reserve_controller,door_open_step_through,unexpected_push,clean_deployment,0.733776,0.001519,0.768088,0.001775,0.090722,0.000751,0.086193,0.000496,0.619194,0.000934,0.608945,0.000844,0.223072,0.000513,0.059995,0.000621,0.067344,0.000623,0.055269,0.000463,0.110670,0.000435,0.107677,0.000422,0.096065,0.000338,80
recovery_reserve_controller,door_open_step_through,unexpected_push,combined_stress,0.691201,0.001407,0.668468,0.001656,0.113489,0.000796,0.112325,0.000446,0.602431,0.000872,0.592026,0.000966,0.229775,0.000532,0.075507,0.000627,0.078460,0.000640,0.063126,0.000459,0.118857,0.000442,0.133826,0.000390,0.120627,0.000355,80
recovery_reserve_controller,door_open_step_through,unexpected_push,heldout_layout,0.715783,0.001391,0.731109,0.001576,0.096867,0.000733,0.094836,0.000525,0.613121,0.000837,0.602362,0.000863,0.225728,0.000474,0.066074,0.000668,0.071807,0.000648,0.058257,0.000440,0.113955,0.000449,0.116312,0.000442,0.104075,0.000398,80
recovery_reserve_controller,door_open_step_through,unexpected_push,heldout_object,0.723580,0.001432,0.747088,0.001844,0.094311,0.000783,0.091180,0.000583,0.616173,0.000860,0.605481,0.000948,0.224825,0.000530,0.063271,0.000630,0.070145,0.000670,0.056862,0.000432,0.112781,0.000470,0.112412,0.000537,0.100659,0.000456,80
recovery_reserve_controller,door_open_step_through,unexpected_push,heldout_payload,0.705337,0.001436,0.697987,0.001639,0.107534,0.000713,0.106277,0.000512,0.608157,0.000846,0.597797,0.000869,0.228095,0.000506,0.070451,0.000624,0.075086,0.000657,0.060946,0.000430,0.116378,0.000376,0.126712,0.000446,0.114240,0.000397,80
recovery_reserve_controller,fallen_object_pickup,compound_contact_scarcity,clean_deployment,0.658992,0.001257,0.614949,0.001438,0.122029,0.000757,0.110255,0.000519,0.603651,0.000861,0.595402,0.000914,0.231315,0.000476,0.117257,0.000656,0.089982,0.000603,0.064119,0.000443,0.120254,0.000429,0.146802,0.000445,0.133368,0.000377,80
recovery_reserve_controller,fallen_object_pickup,compound_contact_scarcity,combined_stress,0.609053,0.001427,0.507075,0.001714,0.144331,0.000677,0.137511,0.000507,0.587288,0.000895,0.577633,0.000836,0.237959,0.000471,0.133192,0.000673,0.100869,0.000589,0.072119,0.000431,0.129464,0.000458,0.173053,0.000496,0.158330,0.000428,80
recovery_reserve_controller,fallen_object_pickup,compound_contact_scarcity,heldout_layout,0.637060,0.001423,0.572234,0.001669,0.129444,0.000806,0.119157,0.000511,0.597035,0.000886,0.587617,0.000886,0.234010,0.000518,0.123575,0.000546,0.094274,0.000597,0.067882,0.000443,0.124393,0.000447,0.155828,0.000485,0.142060,0.000422,80
recovery_reserve_controller,fallen_object_pickup,compound_contact_scarcity,heldout_object,0.647719,0.001483,0.591719,0.001720,0.126551,0.000819,0.115355,0.000429,0.599984,0.000863,0.591093,0.000842,0.232332,0.000499,0.121218,0.000671,0.092572,0.000602,0.066024,0.000452,0.122201,0.000428,0.152001,0.000439,0.138496,0.000372,80
recovery_reserve_controller,fallen_object_pickup,compound_contact_scarcity,heldout_payload,0.626667,0.001428,0.539588,0.001658,0.139539,0.000780,0.130859,0.000525,0.592416,0.000879,0.583420,0.000843,0.235755,0.000476,0.128831,0.000694,0.097481,0.000623,0.069678,0.000497,0.126606,0.000436,0.166391,0.000490,0.152200,0.000415,80
recovery_reserve_controller,fallen_object_pickup,contact_dropout,clean_deployment,0.689312,0.001354,0.698685,0.001588,0.113747,0.000817,0.081226,0.000451,0.617371,0.000922,0.610929,0.000855,0.225906,0.000518,0.088160,0.000564,0.071453,0.000632,0.059108,0.000441,0.115060,0.000455,0.121003,0.000486,0.109034,0.000408,80
recovery_reserve_controller,fallen_object_pickup,contact_dropout,combined_stress,0.653368,0.001351,0.603993,0.001476,0.135589,0.000759,0.108902,0.000504,0.599042,0.000853,0.592423,0.000877,0.232890,0.000533,0.104102,0.000622,0.083352,0.000646,0.066962,0.000482,0.122943,0.000480,0.147827,0.000420,0.134119,0.000348,80
recovery_reserve_controller,fallen_object_pickup,contact_dropout,heldout_layout,0.673056,0.001387,0.660370,0.001559,0.120707,0.000778,0.091812,0.000473,0.610097,0.000882,0.602857,0.000881,0.228722,0.000523,0.094732,0.000640,0.076270,0.000574,0.062167,0.000498,0.118176,0.000430,0.131102,0.000462,0.118298,0.000379,80
recovery_reserve_controller,fallen_object_pickup,contact_dropout,heldout_object,0.680042,0.001371,0.677095,0.001575,0.117813,0.000802,0.087123,0.000530,0.613087,0.000904,0.605547,0.000928,0.227602,0.000504,0.091374,0.000636,0.073541,0.000614,0.060471,0.000411,0.116430,0.000461,0.126632,0.000516,0.114042,0.000415,80
recovery_reserve_controller,fallen_object_pickup,contact_dropout,heldout_payload,0.665990,0.001322,0.631039,0.001456,0.131407,0.000789,0.102665,0.000546,0.605341,0.000801,0.597683,0.000940,0.230686,0.000502,0.099484,0.000641,0.079964,0.000618,0.064352,0.000450,0.120127,0.000443,0.141416,0.000403,0.128289,0.000384,80
recovery_reserve_controller,fallen_object_pickup,delayed_recovery_opportunity,clean_deployment,0.686386,0.001345,0.684774,0.001591,0.104558,0.000751,0.091751,0.000488,0.613758,0.000935,0.605603,0.000967,0.227210,0.000511,0.104224,0.000666,0.073965,0.000611,0.059505,0.000414,0.115509,0.000437,0.126728,0.000533,0.114221,0.000440,80
recovery_reserve_controller,fallen_object_pickup,delayed_recovery_opportunity,combined_stress,0.643347,0.001384,0.584211,0.001726,0.127451,0.000768,0.118432,0.000468,0.597639,0.000858,0.588463,0.000979,0.233349,0.000512,0.119916,0.000696,0.085378,0.000619,0.067555,0.000418,0.124037,0.000412,0.153168,0.000476,0.139159,0.000391,80
recovery_reserve_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_layout,0.667611,0.001445,0.645189,0.001712,0.112124,0.000710,0.101106,0.000548,0.607307,0.000861,0.598164,0.000948,0.229479,0.000530,0.110041,0.000653,0.078259,0.000640,0.063089,0.000451,0.119589,0.000435,0.135673,0.000497,0.123019,0.000394,80
recovery_reserve_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_object,0.675187,0.001360,0.662283,0.001706,0.109080,0.000703,0.096317,0.000511,0.610522,0.000847,0.601927,0.000870,0.228152,0.000504,0.108059,0.000624,0.076556,0.000611,0.061714,0.000459,0.117607,0.000424,0.131955,0.000479,0.119140,0.000397,80
recovery_reserve_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_payload,0.659208,0.001427,0.614022,0.001656,0.123419,0.000811,0.111939,0.000482,0.602169,0.000925,0.592704,0.000878,0.231319,0.000487,0.115172,0.000585,0.081339,0.000646,0.065121,0.000442,0.121487,0.000438,0.146619,0.000464,0.133192,0.000389,80
recovery_reserve_controller,fallen_object_pickup,low_friction_foot_contact,clean_deployment,0.720081,0.001384,0.790463,0.001722,0.087816,0.000842,0.060878,0.000521,0.632042,0.000818,0.629292,0.000883,0.219117,0.000517,0.051543,0.000662,0.066129,0.000607,0.050440,0.000438,0.106410,0.000438,0.092374,0.000463,0.081763,0.000411,80
recovery_reserve_controller,fallen_object_pickup,low_friction_foot_contact,combined_stress,0.682034,0.001432,0.693604,0.001578,0.110259,0.000841,0.088535,0.000514,0.615482,0.000879,0.611774,0.000843,0.226507,0.000495,0.067610,0.000600,0.078155,0.000640,0.058429,0.000471,0.115486,0.000418,0.119156,0.000538,0.107106,0.000435,80
recovery_reserve_controller,fallen_object_pickup,low_friction_foot_contact,heldout_layout,0.701868,0.001418,0.751971,0.001516,0.094026,0.000666,0.069958,0.000490,0.625831,0.000915,0.621534,0.000909,0.221862,0.000524,0.058240,0.000666,0.071673,0.000668,0.053889,0.000456,0.110102,0.000423,0.101505,0.000437,0.090309,0.000372,80
recovery_reserve_controller,fallen_object_pickup,low_friction_foot_contact,heldout_object,0.710203,0.001356,0.768733,0.001798,0.091132,0.000768,0.066672,0.000570,0.629610,0.000928,0.624677,0.000895,0.221049,0.000489,0.055382,0.000691,0.069095,0.000652,0.052813,0.000419,0.108671,0.000461,0.097839,0.000519,0.086856,0.000457,80
recovery_reserve_controller,fallen_object_pickup,low_friction_foot_contact,heldout_payload,0.695664,0.001389,0.722213,0.001721,0.105327,0.000699,0.081920,0.000490,0.621136,0.000853,0.616134,0.000836,0.224187,0.000501,0.062742,0.000560,0.074392,0.000638,0.056417,0.000485,0.112556,0.000457,0.112514,0.000469,0.100846,0.000379,80
recovery_reserve_controller,fallen_object_pickup,narrow_support_polygon,clean_deployment,0.710781,0.001387,0.760542,0.001519,0.093494,0.000755,0.070537,0.000532,0.626110,0.000906,0.621475,0.000903,0.221418,0.000530,0.064375,0.000646,0.063198,0.000665,0.053562,0.000478,0.109705,0.000446,0.101833,0.000489,0.090659,0.000406,80
recovery_reserve_controller,fallen_object_pickup,narrow_support_polygon,combined_stress,0.673799,0.001303,0.666192,0.001614,0.115486,0.000742,0.097192,0.000519,0.610144,0.000822,0.604588,0.000874,0.228388,0.000497,0.080818,0.000646,0.075372,0.000603,0.061439,0.000431,0.118075,0.000451,0.128239,0.000455,0.115512,0.000389,80
recovery_reserve_controller,fallen_object_pickup,narrow_support_polygon,heldout_layout,0.693847,0.001275,0.722647,0.001512,0.100454,0.000795,0.080448,0.000517,0.620488,0.000849,0.614354,0.000896,0.224323,0.000496,0.070697,0.000668,0.068379,0.000628,0.056735,0.000440,0.113211,0.000469,0.111516,0.000513,0.099644,0.000437,80
recovery_reserve_controller,fallen_object_pickup,narrow_support_polygon,heldout_object,0.703246,0.001360,0.742360,0.001669,0.096660,0.000780,0.075434,0.000518,0.623533,0.000811,0.617540,0.000913,0.223000,0.000487,0.067840,0.000576,0.066775,0.000628,0.055338,0.000452,0.111795,0.000456,0.106614,0.000486,0.095232,0.000414,80
recovery_reserve_controller,fallen_object_pickup,narrow_support_polygon,heldout_payload,0.687956,0.001256,0.695390,0.001477,0.109954,0.000740,0.091005,0.000502,0.614517,0.000818,0.609399,0.000954,0.226173,0.000511,0.075449,0.000620,0.071708,0.000618,0.059062,0.000399,0.115307,0.000455,0.121223,0.000440,0.109079,0.000383,80
recovery_reserve_controller,fallen_object_pickup,nominal_contacts,clean_deployment,0.735073,0.001413,0.829290,0.001749,0.081354,0.000761,0.052972,0.000503,0.638674,0.000882,0.635742,0.000933,0.215665,0.000499,0.039156,0.000563,0.048258,0.000570,0.047419,0.000438,0.103624,0.000434,0.081045,0.000438,0.070953,0.000387,80
recovery_reserve_controller,fallen_object_pickup,nominal_contacts,combined_stress,0.703812,0.001426,0.739492,0.001780,0.103806,0.000791,0.080322,0.000519,0.623000,0.000808,0.617694,0.000844,0.222485,0.000535,0.055965,0.000647,0.060420,0.000609,0.055629,0.000403,0.111100,0.000444,0.107848,0.000453,0.096380,0.000432,80
recovery_reserve_controller,fallen_object_pickup,nominal_contacts,heldout_layout,0.721359,0.001308,0.793977,0.001714,0.089370,0.000813,0.062784,0.000510,0.633221,0.000873,0.628546,0.000983,0.218490,0.000509,0.045849,0.000689,0.053302,0.000661,0.050263,0.000448,0.107024,0.000395,0.090951,0.000463,0.080275,0.000373,80
recovery_reserve_controller,fallen_object_pickup,nominal_contacts,heldout_object,0.729024,0.001291,0.811135,0.001566,0.085575,0.000726,0.058528,0.000537,0.635886,0.000897,0.631708,0.000907,0.217152,0.000530,0.043491,0.000661,0.051349,0.000633,0.048959,0.000443,0.105303,0.000459,0.086649,0.000497,0.076262,0.000419,80
recovery_reserve_controller,fallen_object_pickup,nominal_contacts,heldout_payload,0.715754,0.001573,0.766248,0.001882,0.099615,0.000777,0.074012,0.000531,0.627555,0.000886,0.624004,0.000917,0.220566,0.000563,0.049729,0.000597,0.056657,0.000589,0.053087,0.000454,0.109003,0.000478,0.101062,0.000517,0.090125,0.000394,80
recovery_reserve_controller,fallen_object_pickup,one_hand_occupied,clean_deployment,0.718427,0.001341,0.780535,0.001523,0.091855,0.000737,0.064214,0.000496,0.629633,0.000888,0.625005,0.000864,0.220187,0.000477,0.057252,0.000669,0.057709,0.000647,0.052322,0.000425,0.107976,0.000445,0.095938,0.000425,0.085046,0.000380,80
recovery_reserve_controller,fallen_object_pickup,one_hand_occupied,combined_stress,0.684898,0.001432,0.688475,0.001497,0.114748,0.000749,0.091351,0.000483,0.613071,0.000853,0.607706,0.000835,0.227071,0.000521,0.073944,0.000711,0.069608,0.000666,0.059815,0.000431,0.116059,0.000436,0.122958,0.000533,0.110376,0.000419,80
recovery_reserve_controller,fallen_object_pickup,one_hand_occupied,heldout_layout,0.704082,0.001558,0.744682,0.001986,0.099120,0.000762,0.073997,0.000519,0.622420,0.000914,0.618370,0.000865,0.222912,0.000541,0.064070,0.000634,0.062776,0.000634,0.055841,0.000398,0.111218,0.000435,0.105652,0.000548,0.094226,0.000410,80
recovery_reserve_controller,fallen_object_pickup,one_hand_occupied,heldout_object,0.711467,0.001456,0.761915,0.001536,0.095476,0.000758,0.069681,0.000485,0.625926,0.000866,0.620807,0.000856,0.221423,0.000521,0.061212,0.000631,0.060798,0.000627,0.053833,0.000421,0.109636,0.000445,0.101240,0.000460,0.090027,0.000379,80
recovery_reserve_controller,fallen_object_pickup,one_hand_occupied,heldout_payload,0.697611,0.001427,0.716962,0.001486,0.108915,0.000700,0.084738,0.000500,0.616476,0.000849,0.613585,0.000964,0.225352,0.000510,0.067950,0.000670,0.065845,0.000666,0.057075,0.000423,0.113591,0.000381,0.115762,0.000471,0.103462,0.000351,80
recovery_reserve_controller,fallen_object_pickup,unexpected_push,clean_deployment,0.696626,0.001531,0.719397,0.001711,0.095765,0.000681,0.088928,0.000513,0.620400,0.000911,0.614107,0.000900,0.224322,0.000470,0.078609,0.000662,0.066091,0.000639,0.056596,0.000466,0.112243,0.000431,0.114784,0.000408,0.103058,0.000403,80
recovery_reserve_controller,fallen_object_pickup,unexpected_push,combined_stress,0.652820,0.001480,0.616793,0.001836,0.118812,0.000748,0.116394,0.000484,0.603631,0.000898,0.596881,0.000874,0.230933,0.000547,0.094547,0.000642,0.078014,0.000629,0.064681,0.000449,0.121096,0.000464,0.141702,0.000485,0.128499,0.000403,80
recovery_reserve_controller,fallen_object_pickup,unexpected_push,heldout_layout,0.677406,0.001294,0.677558,0.001634,0.104536,0.000770,0.099147,0.000506,0.613279,0.000905,0.606893,0.000885,0.226278,0.000478,0.085048,0.000677,0.071283,0.000654,0.059492,0.000468,0.116027,0.000440,0.125175,0.000484,0.112777,0.000428,80
recovery_reserve_controller,fallen_object_pickup,unexpected_push,heldout_object,0.684741,0.001306,0.694045,0.001745,0.101192,0.000701,0.094830,0.000464,0.616425,0.000871,0.609003,0.000837,0.225879,0.000539,0.081815,0.000568,0.069054,0.000641,0.058492,0.000446,0.114534,0.000445,0.120743,0.000465,0.108709,0.000378,80
recovery_reserve_controller,fallen_object_pickup,unexpected_push,heldout_payload,0.668145,0.001437,0.646853,0.001624,0.114180,0.000733,0.110161,0.000531,0.608156,0.000908,0.602453,0.000937,0.228797,0.000536,0.089553,0.000613,0.073850,0.000628,0.061622,0.000443,0.118473,0.000445,0.135150,0.000411,0.122280,0.000370,80
recovery_reserve_controller,push_cart_with_footstep,compound_contact_scarcity,clean_deployment,0.717779,0.001388,0.693627,0.001582,0.114352,0.000859,0.104458,0.000508,0.607251,0.000966,0.591243,0.000779,0.229395,0.000496,0.096242,0.000706,0.084214,0.000655,0.062358,0.000449,0.117661,0.000459,0.135389,0.000476,0.122761,0.000428,80
recovery_reserve_controller,push_cart_with_footstep,compound_contact_scarcity,combined_stress,0.667358,0.001331,0.584546,0.001522,0.136832,0.000716,0.132172,0.000515,0.590126,0.000895,0.575460,0.000926,0.237119,0.000520,0.112620,0.000693,0.095844,0.000626,0.070107,0.000447,0.126164,0.000459,0.162465,0.000431,0.148128,0.000382,80
recovery_reserve_controller,push_cart_with_footstep,compound_contact_scarcity,heldout_layout,0.694273,0.001276,0.648798,0.001551,0.121435,0.000726,0.114364,0.000504,0.600090,0.000936,0.585535,0.000955,0.232378,0.000540,0.103263,0.000565,0.088711,0.000659,0.065906,0.000415,0.121206,0.000478,0.145519,0.000415,0.131911,0.000344,80
recovery_reserve_controller,push_cart_with_footstep,compound_contact_scarcity,heldout_object,0.704068,0.001285,0.668213,0.001446,0.118557,0.000773,0.109309,0.000487,0.603653,0.000926,0.587404,0.000801,0.231552,0.000487,0.100179,0.000674,0.086775,0.000644,0.064268,0.000417,0.119703,0.000458,0.140991,0.000431,0.127669,0.000375,80
recovery_reserve_controller,push_cart_with_footstep,compound_contact_scarcity,heldout_payload,0.684934,0.001389,0.617371,0.001820,0.131906,0.000817,0.125463,0.000539,0.594017,0.000870,0.579989,0.000933,0.234285,0.000508,0.106908,0.000676,0.091473,0.000639,0.067921,0.000427,0.123406,0.000470,0.155506,0.000490,0.141548,0.000457,80
